"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico. DOI: 10.21766/SSNMX/EC/MX"
"Informacion sujeta a cambios. Archivo generado el 2023-06-30 a las 11:58:23 (tiempo del centro de Mexico)."
"Sismicidad del 1900-06-01 al 2023-06-30, todas las magnitudes, todas las profundidades, en Chihuahua."
"Total: 682 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2022-11-21,04:20:42,2.8,26.8095,-105.745,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,10:20:42,revisado
2022-11-21,04:22:57,2.7,26.8143,-105.752,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,10:22:57,revisado
2022-11-21,04:25:32,2.6,26.8362,-105.771,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,10:25:32,revisado
2022-11-21,07:28:53,2.8,26.8003,-105.678,5.0,"15 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-21,13:28:53,revisado
2022-11-21,08:16:06,3.2,26.8097,-105.732,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,14:16:06,revisado
2022-11-21,10:02:12,2.7,26.8268,-105.744,4.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,16:02:12,revisado
2022-11-21,10:09:57,2.8,26.8207,-105.747,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,16:09:57,revisado
2022-11-21,10:20:17,2.7,26.8263,-105.708,9.0,"13 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,16:20:17,revisado
2022-11-21,10:29:21,2.5,26.8253,-105.726,5.0,"13 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,16:29:21,revisado
2022-11-21,11:33:33,2.6,26.8167,-105.743,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,17:33:33,revisado
2022-11-21,12:56:47,2.5,26.827,-105.762,4.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,18:56:47,revisado
2022-11-21,13:18:12,3.3,26.8307,-105.765,3.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,19:18:12,revisado
2022-11-21,15:03:26,3.8,26.86,-105.692,3.0,"9 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,21:03:26,revisado
2022-11-21,15:14:57,2.6,26.8332,-105.749,3.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,21:14:57,revisado
2022-11-21,15:39:35,2.2,26.8198,-105.753,3.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,21:39:35,revisado
2022-11-21,18:44:07,2.8,26.8078,-105.732,3.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,00:44:07,revisado
2022-11-21,19:49:40,3.9,26.8558,-105.747,3.0,"12 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,01:49:40,revisado
2022-11-21,20:05:39,2.8,26.7952,-105.656,3.0,"15 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-22,02:05:39,revisado
2022-11-21,22:53:40,3.7,26.9115,-105.683,5.0,"3 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,04:53:40,revisado
2022-11-22,00:56:31,3.8,26.9142,-105.682,5.0,"3 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,06:56:31,revisado
2022-11-22,07:05:14,2.5,26.8458,-105.779,3.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,13:05:14,revisado
2022-11-22,07:10:02,2.5,26.8643,-105.804,2.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,13:10:02,revisado
2022-11-22,07:50:14,2.6,26.8008,-105.729,2.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,13:50:14,revisado
2022-11-22,12:44:36,4.2,26.8583,-105.798,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,18:44:36,revisado
2022-11-22,13:29:49,2.2,26.8005,-105.708,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,19:29:49,revisado
2022-11-22,16:09:59,2.1,26.8765,-105.794,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,22:09:59,revisado
2022-11-22,17:37:45,2.5,26.8005,-105.705,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,23:37:45,revisado
2022-11-22,17:41:40,2.9,26.8342,-105.77,2.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-22,23:41:40,revisado
2022-11-23,00:12:44,3.6,26.876,-105.797,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-23,06:12:44,revisado
2022-11-23,00:47:24,2.6,26.8238,-105.742,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-23,06:47:24,revisado
2022-11-23,04:30:49,2.6,26.8175,-105.75,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-23,10:30:49,revisado
2022-11-23,15:35:29,2.4,26.8088,-105.748,3.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-23,21:35:29,revisado
2022-11-23,17:23:57,3.0,26.7985,-105.724,3.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-23,23:23:57,revisado
2022-11-24,00:51:38,2.4,26.8705,-105.803,2.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-24,06:51:38,revisado
2022-11-24,01:51:56,2.5,26.9337,-105.806,5.0,"14 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-24,07:51:56,revisado
2022-11-24,04:10:19,3.5,26.8148,-105.748,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-24,10:10:19,revisado
2022-11-24,07:11:17,2.3,26.8202,-105.766,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-24,13:11:17,revisado
2022-11-24,09:16:48,2.7,26.8592,-105.725,10.0,"10 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-24,15:16:48,revisado
2022-11-24,11:35:02,2.6,26.8298,-105.771,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-24,17:35:02,revisado
2022-11-24,16:53:49,2.8,26.8565,-105.808,5.0,"17 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-24,22:53:49,revisado
2022-11-24,20:57:41,2.8,26.8193,-105.746,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-25,02:57:41,revisado
2022-11-24,22:21:26,2.8,26.8058,-105.734,2.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-25,04:21:26,revisado
2022-11-25,07:51:39,2.0,26.8127,-105.734,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-25,13:51:39,revisado
2022-11-25,15:52:05,2.2,26.8012,-105.678,5.0,"15 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-25,21:52:05,revisado
2022-11-25,17:14:54,2.6,26.8793,-105.801,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-25,23:14:54,revisado
2022-11-25,21:21:12,2.5,26.8842,-105.724,5.0,"8 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,03:21:12,revisado
2022-11-26,00:49:06,2.5,26.7997,-105.734,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,06:49:06,revisado
2022-11-26,03:10:46,2.6,26.8265,-105.764,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,09:10:46,revisado
2022-11-26,08:35:59,2.7,26.832,-105.767,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,14:35:59,revisado
2022-11-26,08:42:10,2.6,26.8258,-105.756,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,14:42:10,revisado
2022-11-26,09:35:02,2.5,26.8105,-105.72,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,15:35:02,revisado
2022-11-26,09:36:47,3.0,26.7962,-105.703,5.0,"16 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-26,15:36:47,revisado
2022-11-26,09:38:15,3.0,26.8227,-105.743,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,15:38:15,revisado
2022-11-26,10:25:16,1.9,26.8025,-105.73,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,16:25:16,revisado
2022-11-26,10:25:39,2.7,26.8337,-105.762,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,16:25:39,revisado
2022-11-26,11:26:46,2.9,26.8102,-105.742,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,17:26:46,revisado
2022-11-26,11:29:18,2.5,26.8432,-105.768,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-26,17:29:18,revisado
2022-11-27,05:53:16,2.9,26.816,-105.76,3.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-27,11:53:16,revisado
2022-11-27,07:57:00,2.4,26.799,-105.718,3.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-27,13:57:00,revisado
2022-11-27,07:58:12,3.0,26.7918,-105.692,3.0,"16 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-27,13:58:12,revisado
2022-11-27,09:53:31,2.8,26.8397,-105.776,3.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-27,15:53:31,revisado
2022-11-27,11:46:13,2.9,26.8152,-105.764,3.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-27,17:46:13,revisado
2022-11-28,02:33:55,4.5,27.7695,-105.764,3.9,"55 km al SUROESTE de DELICIAS, CHIH",2022-11-28,08:33:55,revisado
2022-11-28,02:45:35,4.0,27.7847,-105.715,4.4,"51 km al SUROESTE de DELICIAS, CHIH",2022-11-28,08:45:35,revisado
2022-11-28,02:48:35,3.8,27.7587,-105.774,2.6,"57 km al SUROESTE de DELICIAS, CHIH",2022-11-28,08:48:35,revisado
2022-11-28,03:59:42,3.9,27.7982,-105.735,6.3,"51 km al SUROESTE de DELICIAS, CHIH",2022-11-28,09:59:42,revisado
2022-11-28,04:17:43,3.9,27.8007,-105.756,11.3,"52 km al SUROESTE de DELICIAS, CHIH",2022-11-28,10:17:43,revisado
2022-11-28,04:28:20,3.8,27.6208,-105.69,5.0,"52 km al OESTE de SANTA ROSALIA, CHIH",2022-11-28,10:28:20,revisado
2022-11-28,06:19:23,4.1,27.7903,-105.783,5.0,"54 km al SUROESTE de DELICIAS, CHIH",2022-11-28,12:19:23,revisado
2022-11-29,16:37:44,2.5,26.7982,-105.678,5.0,"15 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-29,22:37:44,revisado
2022-11-29,16:38:14,2.6,26.8072,-105.71,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-29,22:38:14,revisado
2022-11-29,22:04:23,2.6,26.8163,-105.751,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-30,04:04:23,revisado
2022-11-29,22:15:21,2.9,26.8012,-105.744,5.0,"17 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-30,04:15:21,revisado
2022-11-30,03:12:21,2.7,26.8225,-105.761,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-30,09:12:21,revisado
2022-11-30,09:22:14,2.5,26.8005,-105.737,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-30,15:22:14,revisado
2022-11-30,12:06:10,2.5,26.7982,-105.717,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-30,18:06:10,revisado
2022-11-30,19:38:19,2.6,26.8033,-105.745,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-01,01:38:19,revisado
2022-12-01,04:26:33,2.6,26.8195,-105.74,10.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-01,10:26:33,revisado
2022-12-01,04:33:45,2.3,26.8878,-105.788,10.0,"13 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-01,10:33:45,revisado
2022-12-01,04:40:52,2.6,26.8122,-105.707,10.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-01,10:40:52,revisado
2022-12-01,16:14:33,2.4,26.8587,-105.77,10.0,"13 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-01,22:14:33,revisado
2022-12-01,22:40:21,4.0,27.9892,-107.651,5.0,"90 km al SUROESTE de CUAUHTEMOC, CHIH",2022-12-02,04:40:21,revisado
2022-12-02,03:25:04,2.5,26.8303,-105.737,10.0,"13 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-02,09:25:04,revisado
2022-12-02,03:27:41,2.7,26.8222,-105.734,10.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-02,09:27:41,revisado
2022-12-02,13:07:55,2.6,26.8438,-105.762,10.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-02,19:07:55,revisado
2022-12-03,17:36:37,2.5,26.8107,-105.677,10.0,"14 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-12-03,23:36:37,revisado
2022-12-04,02:49:49,3.7,28.0467,-107.574,5.0,"80 km al SUROESTE de CUAUHTEMOC, CHIH",2022-12-04,08:49:49,revisado
2022-12-04,07:11:08,2.5,26.8695,-105.785,10.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-04,13:11:08,revisado
2022-12-04,09:30:02,2.8,26.8427,-105.754,10.0,"13 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-04,15:30:02,revisado
2022-12-05,11:52:16,2.8,26.8385,-105.732,10.0,"12 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-05,17:52:16,revisado
2022-12-05,16:01:16,2.9,26.808,-105.703,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-05,22:01:16,revisado
2022-12-05,17:16:15,2.8,26.8185,-105.729,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-05,23:16:15,revisado
2022-12-05,17:35:49,2.8,26.8133,-105.725,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-05,23:35:49,revisado
2022-12-05,17:47:19,2.7,26.8243,-105.751,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-05,23:47:19,revisado
2022-12-05,17:48:01,3.8,26.8533,-105.782,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-05,23:48:01,revisado
2022-12-05,17:51:30,2.6,26.8108,-105.729,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-05,23:51:30,revisado
2022-12-05,17:53:09,2.6,26.8433,-105.769,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-05,23:53:09,revisado
2022-12-05,17:55:10,3.2,26.8462,-105.775,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-05,23:55:10,revisado
2022-12-05,18:07:04,2.5,26.8047,-105.72,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-06,00:07:04,revisado
2022-12-05,18:24:44,2.6,26.8667,-105.784,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-06,00:24:44,revisado
2022-12-05,21:33:28,2.4,26.8018,-105.712,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-06,03:33:28,revisado
2022-12-06,23:37:18,2.6,26.9702,-105.791,10.0,"13 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-07,05:37:18,revisado
2022-12-07,00:28:35,2.6,26.7927,-105.686,5.0,"16 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-12-07,06:28:35,revisado
2022-12-07,00:44:14,2.8,26.8208,-105.761,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-07,06:44:14,revisado
2022-12-07,01:48:03,2.9,26.8058,-105.735,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-07,07:48:03,revisado
2022-12-07,02:37:29,2.6,26.8308,-105.766,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-07,08:37:29,revisado
2022-12-07,18:59:10,2.5,26.8098,-105.743,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-08,00:59:10,revisado
2022-12-07,22:17:44,2.5,26.8822,-105.812,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-08,04:17:44,revisado
2022-12-08,08:54:18,2.4,26.8823,-105.808,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-08,14:54:18,revisado
2022-12-08,09:31:45,2.2,26.831,-105.75,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-08,15:31:45,revisado
2022-12-08,09:54:36,2.3,26.8113,-105.751,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-08,15:54:36,revisado
2022-12-08,12:35:46,2.4,26.9723,-105.815,5.0,"16 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-08,18:35:46,revisado
2022-12-09,04:20:54,2.9,26.7963,-105.707,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-09,10:20:54,revisado
2022-12-09,07:49:16,2.6,26.8168,-105.723,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-09,13:49:16,revisado
2022-12-09,07:54:01,2.9,26.8212,-105.745,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-09,13:54:01,revisado
2022-12-09,07:57:50,2.5,26.8222,-105.748,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-09,13:57:50,revisado
2022-12-09,16:21:21,2.8,26.8158,-105.734,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-09,22:21:21,revisado
2022-12-09,18:14:20,2.6,26.823,-105.761,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-10,00:14:20,revisado
2022-12-09,22:47:29,2.7,26.8395,-105.78,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-10,04:47:29,revisado
2022-12-10,06:39:49,2.6,26.8157,-105.734,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-10,12:39:49,revisado
2022-12-10,07:35:12,3.0,26.7967,-105.703,5.0,"16 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-12-10,13:35:12,revisado
2022-12-10,08:47:52,2.5,26.8002,-105.701,5.0,"15 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-12-10,14:47:52,revisado
2022-12-11,06:53:53,3.6,26.0613,-106.515,5.0,"128 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-11,12:53:53,revisado
2022-12-11,10:38:07,2.7,26.8,-105.703,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-11,16:38:07,revisado
2022-12-11,12:10:55,2.7,26.8087,-105.724,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-11,18:10:55,revisado
2022-12-11,12:34:46,2.7,26.807,-105.709,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-11,18:34:46,revisado
2022-12-11,12:36:42,2.7,26.821,-105.737,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-11,18:36:42,revisado
2022-12-11,21:53:55,2.3,26.8118,-105.758,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-12,03:53:55,revisado
2022-12-12,00:01:46,4.0,28.0403,-107.529,5.0,"77 km al SUROESTE de CUAUHTEMOC, CHIH",2022-12-12,06:01:46,revisado
2022-12-12,03:58:44,2.5,26.7952,-105.72,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-12,09:58:44,revisado
2022-12-12,10:33:42,2.5,26.7983,-105.679,5.0,"15 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-12-12,16:33:42,revisado
2022-12-13,20:50:44,2.7,26.881,-105.806,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-14,02:50:44,revisado
2022-12-13,22:19:29,2.8,26.829,-105.769,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-14,04:19:29,revisado
2022-12-14,02:47:11,2.5,26.8243,-105.751,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-14,08:47:11,revisado
2022-12-21,21:06:09,4.0,27.158,-106.421,5.0,"79 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-22,03:06:09,revisado
2022-12-27,18:54:22,2.5,26.8955,-105.808,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-28,00:54:22,revisado
2022-12-27,19:04:11,2.6,26.7975,-105.715,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-28,01:04:11,revisado
2022-12-27,19:06:38,2.8,26.808,-105.729,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-12-28,01:06:38,revisado
2023-02-14,19:25:58,3.8,29.72,-106.35,16.5,"107 km al NOROESTE de JUAN ALDAMA, CHIH ",2023-02-15,01:25:58,verificado
2023-02-26,06:27:18,3.2,26.83,-105.85,5.0,"22 km al SUROESTE de HIDALGO DEL PARRAL, CHIH ",2023-02-26,12:27:18,verificado
2023-03-12,16:57:49,3.7,26.53,-105.3,10.0,"57 km al SURESTE de HIDALGO DEL PARRAL, CHIH ",2023-03-12,22:57:49,verificado
2023-03-26,13:58:54,3.6,28.15,-106.6,10.0,"38 km al SURESTE de CUAUHTEMOC, CHIH ",2023-03-26,19:58:54,verificado
2023-05-24,06:48:08,3.8,26.08,-106.59,5.0,"132 km al SUROESTE de HIDALGO DEL PARRAL, CHIH ",2023-05-24,12:48:08,verificado
2023-06-03,18:38:20,3.8,28.25,-108.16,4.8,"105 km al SUR de MADERA, CHIH ",2023-06-04,00:38:20,verificado
2023-06-12,23:15:44,3.7,28.37,-108.22,5.0,"91 km al SUR de MADERA, CHIH ",2023-06-13,05:15:44,verificado
2023-06-22,00:55:29,4.1,27.3,-105.65,7.0,"41 km al NORTE de HIDALGO DEL PARRAL, CHIH ",2023-06-22,06:55:29,verificado
"Fecha y hora local en tiempo del centro de Mexico. Coordenadas geograficas (latitud y longitud) del epicentro en grados decimales. Profundidad en kilometros."
"La localizacion es solo una referencia a una localidad importante en cuanto a numero de habitantes y cercana al epicentro."
"Los registros con estatus verificado son los calculados y publicados de manera oportuna por al menos un analista de sismogramas."
"Los registros obtienen estatus revisado cuando se realiza un analisis, de ser posible, con mas y mejores datos para el calculo de parametros y cuyo tiempo de publicacion es variable."
"Esta informacion puede ser reproducida con fines no lucrativos siempre y cuando se mencione como fuente al Servicio Sismologico Nacional. De otra forma, requiere permiso previo por escrito de la institucion."
"Consulta nuestro Aviso Legal y Terminos de Uso en: www.ssn.unam.mx/aviso-legal"
"www.ssn.unam.mx | contacto@sismologico.unam.mx | 5622 2222 ext. 38706 (reportes de sismicidad), 38700 y 38701 (area administrativa)."
